Weekday,Start Time,End Time,Role,Event Name,Event Abbreviation,Event Type,Event Description
Thursday,10:15 PM,10:30 PM,AC 10,Lights Out,LI,free,End-of-day procedure.
Thursday,10:30 PM,10:30 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,7:20 AM,AC 1,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 2,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 3,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 4,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 5,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 6,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 7,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 8,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 9,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 10,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:20 AM,7:30 AM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:20 AM,8:30 AM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,7:20 AM,8:30 AM,AC 3,Breakfast Support,BR,duty,Support task related to mealtime: Breakfast Support.
Friday,7:20 AM,8:30 AM,AC 4,Breakfast Support,BR,duty,Support task related to mealtime: Breakfast Support.
Friday,7:20 AM,8:30 AM,AC 5,Breakfast Coordinator,BR,duty,Support task related to mealtime: Breakfast Coordinator.
Friday,7:20 AM,8:30 AM,AC 7,Breakfast Support,BR,duty,Support task related to mealtime: Breakfast Support.
Friday,7:20 AM,8:30 AM,AC 8,Breakfast Support,BR,duty,Support task related to mealtime: Breakfast Support.
Friday,7:20 AM,8:30 AM,AC 9,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,7:10 AM,9:00 AM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,9:00 AM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,9:00 AM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,9:00 AM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,9:00 AM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:20 AM,9:00 AM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:30 AM,9:00 AM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:30 AM,9:00 AM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:30 AM,9:00 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:30 AM,9:00 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:30 AM,9:15 AM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:00 AM,9:30 AM,AC 1,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,9:00 AM,9:30 AM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,9:00 AM,9:30 AM,AC 3,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,8:30 AM,9:30 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:20 AM,9:30 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:30 AM,9:30 AM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:30 AM,9:45 AM,AC 1,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,9:30 AM,9:45 AM,AC 2,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,9:30 AM,9:45 AM,AC 3,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,9:30 AM,9:45 AM,AC 5,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,9:30 AM,9:45 AM,AC 6,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,9:30 AM,9:45 AM,AC 9,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,9:45 AM,10:00 AM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:30 AM,10:00 AM,AC 10,Site Office,SO,duty,A specific duty or task: Site Office.
Friday,9:00 AM,10:30 AM,CN B,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,9:00 AM,10:30 AM,CN C,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,9:00 AM,10:30 AM,CN E,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,9:00 AM,10:30 AM,CN H,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,9:00 AM,10:30 AM,CN J,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,9:15 AM,10:30 AM,AC 4,Music Performance Coordinator (Singers),MU,duty,A specific duty or task: Music Performance Coordinator (Singers).
Friday,9:45 AM,10:30 AM,AC 5,Hallway Supervision,HA,duty,A specific duty or task: Hallway Supervision.
Friday,9:45 AM,10:30 AM,AC 6,Hallway Supervision,HA,duty,A specific duty or task: Hallway Supervision.
Friday,9:00 AM,10:45 AM,AC 7,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,9:00 AM,10:45 AM,AC 8,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,9:45 AM,12:00 PM,AC 3,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,10:30 AM,12:00 PM,AC 5,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,10:30 AM,12:00 PM,AC 6,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,9:45 AM,12:00 PM,AC 9,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,12:00 PM,12:15 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,12:30 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:30 AM,12:30 PM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,12:30 PM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:30 AM,12:30 PM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:30 AM,12:30 PM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:00 AM,12:30 PM,AC 1,Site Office,SO,duty,A specific duty or task: Site Office.
Friday,9:45 AM,12:30 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:00 PM,12:30 PM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:45 AM,12:30 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:45 AM,12:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:00 PM,12:30 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:00 AM,12:30 PM,AC 10,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,12:30 PM,1:30 PM,CN A,Lunch Support,LU,duty,Support task related to mealtime: Lunch Support.
Friday,12:30 PM,1:30 PM,CN C,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,7:10 AM,1:30 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:30 PM,1:30 PM,CN F,Lunch Support,LU,duty,Support task related to mealtime: Lunch Support.
Friday,7:10 AM,1:30 PM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:30 PM,1:30 PM,CN H,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,7:10 AM,1:30 PM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:30 PM,1:30 PM,CN J,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,10:30 AM,1:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:00 PM,1:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:15 PM,1:30 PM,AC 6,Lunch Coordinator,LU,duty,Support task related to mealtime: Lunch Coordinator.
Friday,12:30 PM,1:30 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,1:30 PM,1:45 PM,AC 4,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,1:30 PM,1:45 PM,AC 5,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,1:30 PM,1:45 PM,AC 10,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,12:30 PM,2:45 PM,AC 2,Showcase Support,SH,duty,A specific duty or task: Showcase Support.
Friday,12:30 PM,2:45 PM,AC 7,Showcase Coordinator,SH,duty,A specific duty or task: Showcase Coordinator.
Friday,12:30 PM,2:45 PM,AC 8,Slideshow,SL,duty,A specific duty or task: Slideshow.
Friday,12:30 PM,2:45 PM,AC 9,Showcase Support,SH,duty,A specific duty or task: Showcase Support.
Friday,1:30 PM,3:00 PM,CN A,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,1:30 PM,3:00 PM,CN D,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,1:30 PM,3:00 PM,CN F,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,1:30 PM,3:00 PM,CN G,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,1:30 PM,3:00 PM,CN I,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,3:00 PM,3:30 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:00 PM,3:30 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:00 PM,3:30 PM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:30 PM,3:30 PM,AC 1,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,2:45 PM,3:30 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,1:45 PM,3:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,1:45 PM,3:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,1:30 PM,3:30 PM,AC 6,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,2:45 PM,3:30 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,1:45 PM,3:30 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,2:45 PM,4:15 PM,AC 7,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,2:45 PM,4:15 PM,AC 8,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,1:30 PM,4:30 PM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:30 PM,4:30 PM,CN D,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,3:00 PM,4:30 PM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:30 PM,4:30 PM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,3:30 PM,5:00 PM,CN A,Flex Time Support,FL,duty,A specific duty or task: Flex Time Support.
Friday,10:30 AM,5:00 PM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:30 PM,5:00 PM,CN G,Flex Time Support,FL,duty,A specific duty or task: Flex Time Support.
Friday,3:00 PM,5:00 PM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:30 PM,5:30 PM,AC 3,Site Office,SO,duty,A specific duty or task: Site Office.
Friday,3:30 PM,5:30 PM,AC 4,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,3:30 PM,5:30 PM,AC 5,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,3:30 PM,5:30 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:30 PM,5:45 PM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,4:30 PM,5:45 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,5:30 PM,5:45 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,4:15 PM,5:45 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,5:00 PM,6:00 PM,CN B,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,4:30 PM,6:00 PM,CN C,Dinner Support,DI,duty,Support task related to mealtime: Dinner Support.
Friday,4:30 PM,6:00 PM,CN F,Dinner Support,DI,duty,Support task related to mealtime: Dinner Support.
Friday,5:00 PM,6:00 PM,CN G,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,1:30 PM,6:00 PM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,5:00 PM,6:00 PM,CN I,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Friday,4:15 PM,6:00 PM,AC 8,Dinner Coordinator,DI,duty,Support task related to mealtime: Dinner Coordinator.
Friday,3:30 PM,6:00 PM,AC 9,Flex Time Coordinator,FL,duty,A specific duty or task: Flex Time Coordinator.
